symbol,calendarYear,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted
JLL,2022,20862100000,10010800000,10851300000,0.520144185,0,19661100000,0,19889200000,19889200000,0,75200000,437700000,1305800000,0.062591973,868100000,0.041611343,126100000,994200000,0.047655797,200800000,654500000,0.031372681,13.51,13.27
JMSB,2022,72112000,0,72112000,1,0,20190000,193000,-20321000,-20321000,83817000,13645000,1917000,53708000,0.744785889,51791000,0.718202241,-11728000,40063000,0.555566341,8260000,31803000,0.441022299,0.6,0.59
JNPR,2022,5301200000,2342900000,2958300000,0.558043462,1036100000,249500000,1133400000,2419000000,4761900000,19600000,58600000,212300000,731400000,0.137968762,519100000,0.097921225,17200000,536300000,0.101165774,60500000,471000000,0.088847808,1.46,1.43
JOAN,2022,2417600000,1204900000,1212700000,0.50161317,0,0,0,1113000000,2317900000,0,51200000,104600000,204300000,0.084505295,99700000,0.041239246,-30000000,69700000,0.028830245,13000000,56700000,0.023453011,1.39,1.35
JOB,2022,165112000,103434000,61678000,0.373552498,0,0,0,55753000,159187000,16000,377000,3840000,9781000,0.059238578,5941000,0.035981637,14246000,20187000,0.122262464,588000,19599000,0.118701245,0.17,0.17
JOBY,2022,0,0,0,0,296281000,0,0,392203000,392203000,16905000,118000,60363000,-331840000,0,-392203000,0,134252000,-257951000,0,92000,-258043000,0,-0.44,-0.44
JOE,2022,252300000,146600000,105700000,0.4189457,0,13300000,1100000,44300000,190900000,9888000,18400000,22888000,126000000,0.49940547,103112000,0.40868807,-8512000,94600000,0.374950456,24400000,70900000,0.281014665,1.21,1.21
JOUT,2022,743355000,472023000,271332000,0.365009989,27712000,43419000,133891000,205022000,677045000,654000,153000,14234000,66310000,0.089203678,52076000,0.070055357,6812000,58888000,0.079219216,14397000,44491000,0.059851619,4.42,4.37
JPM,2022,1.28695E+11,0,1.28695E+11,1,0,19532000000,3911000000,-76140000000,-76140000000,92807000000,26097000000,7051000000,44382000000,0.344861883,37331000000,0.290073429,8835000000,46166000000,0.358724115,8490000000,37676000000,0.292754186,12.1,12.09
JRSH,2022,143354902,116023267,27331635,0.190657136,0,16843077,0,16843077,132866344,0,44683,2952475,13441033,0.09376054,10488558,0.073164976,-44683,10443875,0.072853281,2524275,7919600,0.05524471,0.67,0.67
JRVR,2022,813696000,195920000,617776000,0.759222117,0,0,0,-550126000,764309000,0,17578000,363000,68013000,0.08358527,67650000,0.083139158,-18263000,49387000,0.060694658,18414000,30973000,0.038064584,0.59,0.59
JSM,2022,3223000000,444000000,2779000000,0.862240149,0,0,0,776000000,1220000000,3223000000,2102000000,19000000,2948000000,0.914675768,2929000000,0.908780639,-2102000000,827000000,0.256593236,182000000,645000000,0.200124108,2.35,2.35
JSPR,2022,0,0,0,0,34627000,16569000,0,51196000,51196000,0,-13511000,-12925000,-64121000,0,-51196000,0,13511000,-37685000,0,-13511000,-24174000,0,-0.66,-0.66
JSPRW,2022,0,0,0,0,34627000,16569000,0,51196000,51196000,0,-13900000,-12925000,-64121000,0,-51196000,0,13511000,-37685000,0,-13511000,-24174000,0,-0.0007,-0.0007
JUN,2022,0,0,0,0,0,1261652,0,1470340,1470340,0,-23478783,-23478783,-24949123,0,-1470340,0,23478783,22008443,0,886106,21122337,0,0.57,0.57
JUPW,2022,6196743,5170386,1026357,0.16562846,0,12516279,0,12516279,17686665,1718,1286368,520805,-10967399,-1.769865073,-11488204,-1.85391003,-3734824,-15223028,-2.456617614,2448456,-17671484,-2.851737437,-0.8,-0.8
JUPWW,2022,6196743,5170386,1026357,0.16562846,0,12516279,0,12516279,17686665,1718,1286368,520805,-10967399,-1.769865073,-11488204,-1.85391003,-3734824,-15223028,-2.456617614,2448456,-17671484,-2.851737437,-0.8,-0.8
JVA,2022,65706879,54692933,11013946,0.167622419,0,13583294,0,13583294,68276227,14094,225043,1224901,-1344447,-0.020461282,-2569348,-0.039103181,-3028302,-5597650,-0.085191232,-995793,-4601857,-0.070036153,-0.81,-0.81
JWN,2022,14789000000,9344000000,5445000000,0.368179052,0,0,0,4953000000,14297000000,1000000,246000000,790000000,1282000000,0.08668605,492000000,0.033267969,-246000000,246000000,0.016633985,68000000,178000000,0.012035973,1.12,1.1
JWSM,2022,0,0,0,0,0,4194452,0,4194452,4194452,15107561,15107561,-35790480,-39984932,0,-4194452,0,50898041,46703589,0,-66005602,112709191,0,0.87,0.87
JXN,2022,14407000000,2432000000,11975000000,0.83119317,0,875000000,0,-4305000000,7296000000,0,113000000,-489000000,7181000000,0.498438259,7670000000,0.532380093,-559000000,7111000000,0.49357951,1371000000,6186000000,0.42937461,66.62,64.23
JYNT,2022,101911409,9830162,92081247,0.903542085,0,67987482,13962709,89594171,99424333,0,953531,7643980,10541271,0.103435632,2897291,0.028429506,-953531,1943760,0.019073036,766510,1177250,0.0115517,0.08,0.08
K,2022,15315000000,10700000000,4615000000,0.301338557,0,0,0,2980000000,13680000000,0,218000000,258000000,1893000000,0.12360431,1635000000,0.10675808,-438000000,1197000000,0.078158668,244000000,960000000,0.062683644,2.81,2.79
KACLR,2022,0,0,0,0,0,199714,0,199714,199714,34,-114546,0,-199714,0,-199714,0,114546,-85168,0,-114546,29378,0,0.0045,0.0045
KACLW,2022,0,0,0,0,0,199714,0,199714,199714,34,-114546,-114512,-314226,0,-199714,0,114546,-85168,0,-114546,29378,0,0.0045,0.0045
KAI,2022,904739000,515184000,389555000,0.43057169,12724000,0,0,237129000,752313000,904000,6478000,-18024000,153258000,0.169394709,171282000,0.189316477,-5646000,165636000,0.183076003,43906000,120928000,0.133660647,10.38,10.35
KALA,2022,3892000,2560000,1332000,0.342240493,17653000,0,0,82688000,85248000,664000,7266000,-262000,-81618000,-20.97070915,-81356000,-20.90339157,36534000,-44822000,-11.51644399,-44599000,-223000,-0.05729702,-0.15,-0.15
KALU,2022,3427900000,3287100000,140800000,0.041074711,110900000,0,0,114100000,3401200000,1300000,48300000,106900000,33100000,0.009656058,-73800000,-0.021529216,35900000,-37900000,-0.011056332,-8300000,-29600000,-0.008635024,-1.86,-1.86
KALV,2022,0,0,0,0,70167000,26446000,0,96613000,96613000,1090000,1090000,2101000,-94512000,0,-96613000,0,14274000,-82339000,0,-13827000,-68512000,0,-2.8,-2.8
KAMN,2022,687961000,509012000,178949000,0.260115036,19552000,0,0,201330000,710342000,0,16874000,40712000,38590000,0.056093296,-2122000,-0.003084477,-60836000,-62958000,-0.091513909,-16732000,-46226000,-0.067192762,-1.65,-1.65
KAR,2022,1519400000,834300000,685100000,0.450901672,0,0,0,545300000,1379600000,0,119200000,67600000,241300000,0.158812689,173700000,0.114321443,-135100000,38600000,0.025404765,10000000,28600000,0.01882322,0.25,0.25
KARO,2022,2746151000,922561000,1823590000,0.664053069,149238000,555327000,333259000,1124465000,2047026000,6083000,12331000,497359000,694920000,0.253052363,197561000,0.071941055,484522000,682083000,0.24837782,205476000,449953000,0.163848601,15.24,15.24
KAVL,2022,12761457,11520432,1241025,0.097247908,0,12950373,2679308,15629681,27150113,4,4,8,-14388656,-1.127508873,-14388664,-1.1275095,12,-14388652,-1.12750856,-18317,-14370335,-1.126073222,-0.36,-0.36
KBH,2022,6903776000,5213343000,1690433000,0.244856293,0,635407000,-5762000,635407000,5848750000,704000,704000,38290000,1075664000,0.155808068,1037374000,0.150261828,34692000,1072066000,0.155286904,255400000,816666000,0.118292656,9.35,9.09
KBNT,2022,2403408,49948,2353460,0.979217844,0,6558052,3779509,13515058,13515058,18597,10909,3500512,-10751060,-4.473256309,-14251572,-5.929734777,631688,-13619884,-5.666904662,-642597,-12977287,-5.399535576,-0.91,-0.91
KBNTW,2022,2403408,49948,2353460,0.979217844,0,6558052,3779509,13515058,13515058,18597,10909,3500512,-10751060,-4.473256309,-14251572,-5.929734777,631688,-13619884,-5.666904662,-642597,-12977287,-5.399535576,-0.91,-0.91
KBR,2022,6564000000,5736000000,828000000,0.126142596,0,0,0,422000000,6158000000,0,87000000,132000000,475000000,0.072364412,343000000,0.052254723,-59000000,284000000,0.043266301,92000000,190000000,0.028945765,1.36,1.26
KCGI,2022,0,0,0,0,0,1325913,0,1325913,1325913,0,-30530553,-30480553,-31806466,0,-1325913,0,30530553,29204640,0,-30530553,59735193,0,8.66,1.73
KDNY,2022,6128000,1722000,4406000,0.718994778,141211000,36291000,0,179224000,179224000,0,7178000,20887000,-164196000,-26.79438642,-185083000,-30.20283943,4809000,-180274000,-29.41808094,4341000,-184615000,-30.12646867,-2.87,-2.87
KDP,2022,14057000000,6734000000,7323000000,0.520950416,0,0,0,4540000000,11274000000,0,693000000,873000000,3478000000,0.247421214,2605000000,0.185316924,-886000000,1719000000,0.122287828,284000000,1436000000,0.10215551,1.01,1.01
KE,2022,1349535000,1244933000,104602000,0.077509661,0,0,0,52053000,1296986000,81000,2655000,29411000,52549000,0.038938597,23138000,0.017145165,20593000,43731000,0.032404495,12478000,31253000,0.023158347,1.24,1.24
KEQU,2022,168872000,144652000,24220000,0.143422237,0,0,0,26828000,171480000,0,632000,755000,-1853000,-0.010972808,-2608000,-0.01544365,123000,-2485000,-0.014715287,3518000,-6003000,-0.035547634,-2.15,-2.15
KERN,2022,13645030,5412388,8232642,0.603343635,4690967,8344613,6053172,24711026,30123414,0,853716,4729338,-11749046,-0.861049481,-16478384,-1.207647327,-42863207,-59341591,-4.348952769,-716155,-58625436,-4.296468091,-20.02,-20.02
KERNW,2022,13645030,5412388,8232642,0.603343635,4690967,8344613,6053172,24711026,30123414,0,853716,4729338,-11749046,-0.861049481,-16478384,-1.207647327,-42863207,-59341591,-4.348952769,-716155,-58625436,-4.296468091,-0.02,-0.02
KEX,2022,2784754000,2262384000,522370000,0.187582099,0,0,0,337763000,2600147000,0,44588000,201443000,201284000,0.072280711,-159000,-5.71E-05,165134000,164975000,0.059242217,42214000,122291000,0.043914471,2.04,2.03
KEY,2022,7000000,0,7000000,1,0,2657000000,123000000,3217000000,3217000000,5412000000,885000000,137000000,3361000000,480.1428571,3224000000,460.5714286,-891000000,2333000000,333.2857143,422000000,1917000000,273.8571429,1.98,1.97
KEYS,2022,5420000000,1970000000,3450000000,0.636531365,841000000,0,0,2116000000,4086000000,16000000,79000000,253000000,1587000000,0.292804428,1334000000,0.246125461,-49000000,1285000000,0.237084871,161000000,1124000000,0.207380074,6.23,6.18
KFFB,2022,9160000,0,9160000,1,0,5861000,135000,-5339000,-5339000,10914000,1754000,285000,4106000,0.448253275,3821000,0.417139738,-2269000,1552000,0.169432314,477000,1075000,0.117358079,0.13,0.13
KFRC,2022,1710765000,1209658000,501107000,0.292913989,0,319501000,60314000,384242000,1593900000,0,14423000,4427000,121292000,0.070899276,116865000,0.068311545,-14423000,102442000,0.059880814,27011000,75431000,0.044091971,3.4,3.4
KFS,2022,114689000,24081000,90608000,0.790032174,0,43519000,0,78180000,79732000,715000,8092000,6449000,44018000,0.383803155,37569000,0.327572827,-2612000,34957000,0.304798193,4825000,24722000,0.215556854,1.06,0.96
KFY,2022,2643455000,131136000,2512319000,0.950392195,0,1978724000,0,2042245000,2173381000,0,25293000,51641000,521715000,0.197361029,470074000,0.177825611,-37173000,432901000,0.163763333,102056000,326360000,0.123459639,6.04,5.98
KHC,2022,26485000000,18363000000,8122000000,0.30666415,0,0,3575000000,3575000000,21938000000,27000000,921000000,2099000000,5733000000,0.216462148,3634000000,0.137209741,-668000000,2966000000,0.111987918,598000000,2363000000,0.089220313,1.93,1.91
KIDS,2022,122289000,31629000,90660000,0.741358585,8014000,59383000,45053000,112450000,144079000,0,2424000,11303000,-10487000,-0.085755873,-21790000,-0.178184465,18101000,-3689000,-0.030166246,-4947000,1258000,0.010287107,0.06,0.06
KIM,2022,1727684000,530907000,1196777000,0.692705958,0,119534000,0,624534000,1155441000,0,226823000,540608000,1106072000,0.640205038,565464000,0.327295964,-521160000,44304000,0.025643578,56654000,-12350000,-0.007148298,-0.0201,-0.02
KIND,2022,212765000,38981000,173784000,0.816788476,127073000,67733000,123182000,317988000,356969000,9304000,9304000,5656000,-138548000,-0.65117853,-144204000,-0.67776185,7961000,-136243000,-0.640344982,1673000,-137916000,-0.648208117,-0.36,-0.36
KINS,2022,130159290,3113000,127046290,0.976083152,0,0,0,3113000,158101630,0,2019047,3300445,8834196,0.06787219,5533751,0.042515221,-33476091,-27942340,-0.21467803,-5417546,-22524794,-0.1730556,-2.12,-2.12
KIRK,2022,558180000,369752000,188428000,0.337575692,0,84931000,0,162329000,532081000,0,320000,21939000,47284000,0.084711025,25345000,0.0454065,24000,25369000,0.045449497,3343000,22026000,0.039460389,1.61,1.51
KITT,2022,11434959,11863862,-428903,-0.037508049,2376912,15056565,0,17950426,29814288,0,3714017,810811,-17568518,-1.536386619,-18379329,-1.607292951,-9881242,-28260571,-2.471418656,9881242000,-9909502571,-866.597123,-522.04,-522.04
KKR,2022,5721195000,4329093000,1392102000,0.243323641,0,2354545000,0,2354545000,6683638000,1895282000,1637959000,364162000,1786702000,0.312295246,1422540000,0.248643859,-2481740000,-1059200000,-0.185136147,-35672000,-1023528000,-0.178901086,-1.37,-1.37
KKRS,2022,5721195000,1221937000,4499258000,0.786419271,0,993548000,0,6781810000,6781810000,1895282000,87182000,364162000,4605262000,0.804947568,4241100000,0.74129618,-5300300000,-1059200000,-0.185136147,35672000,-1094872000,-0.191371208,0,0
KLAC,2022,9211883000,3592441000,5619442000,0.610020991,1105254000,0,0,1965261000,5557702000,8695000,160339000,100848000,3750424000,0.407128923,3649576000,0.396181324,-160339000,3489237000,0.378775653,167177000,3321807000,0.360600216,22.07,21.92
KLIC,2022,1503620000,755300000,748320000,0.497678935,136852000,0,0,277984000,1033284000,7124000,208000,12305000,482377000,0.320810444,470072000,0.312626861,6916000,476988000,0.317226427,43443000,433545000,0.288334154,7.21,7.09
KLR,2022,339168000,269063000,70105000,0.206696976,19235000,59651000,29270000,108156000,377219000,1188000,15188000,24882000,-13169000,-0.038827366,-38051000,-0.11218924,-64632000,-102683000,-0.30274967,-4155000,-98528000,-0.290499104,-7.86,-7.86
KLTR,2022,168811000,61871000,106940000,0.633489524,57387000,45414000,59280000,162081000,223952000,962000,4248000,2707000,-52434000,-0.310607721,-55141000,-0.326643406,-5486000,-60627000,-0.359141288,7868000,-68495000,-0.405749625,-0.53,-0.53
KLXE,2022,781600000,621300000,160300000,0.205092119,600000,0,0,127800000,749100000,0,35000000,56800000,89300000,0.114252815,32500000,0.041581372,-35000000,-2500000,-0.003198567,600000,-3100000,-0.003966223,-0.27,-0.27
KMB,2022,20175000000,13956000000,6219000000,0.308252788,0,0,0,3538000000,17494000000,14000000,282000000,695000000,3376000000,0.167335812,2681000000,0.132887237,-341000000,2340000000,0.11598513,495000000,1934000000,0.095861214,5.73,5.72
KMI,2022,19200000000,11441000000,7759000000,0.404114583,0,637000000,0,3726000000,15167000000,0,-1443000000,2186000000,4001000000,0.208385417,1815000000,0.09453125,1520000000,3335000000,0.173697917,710000000,2548000000,0.132708333,0.3,0.3
KMPB,2022,5576800000,6600000,5570200000,0.998816526,0,0,0,5966300000,5966300000,0,257600000,70900000,115600000,0.020728733,44700000,0.008015349,-434200000,-389500000,-0.069842921,88300000,-477800000,-0.085676374,-4.72,-4.72
KMPR,2022,5576800000,0,5576800000,1,0,358400000,0,5966300000,5966300000,306400000,257600000,70900000,115600000,0.020728733,44700000,0.008015349,-434200000,-389500000,-0.069842921,-88300000,-301200000,-0.054009468,-4.69,-4.69
KMT,2022,2012456000,1364479000,647977000,0.321983189,0,0,0,432081000,1796560000,0,25914000,25251000,243391000,0.120942272,218140000,0.108394917,-11407000,206733000,0.102726718,56532000,144623000,0.071863931,1.74,1.72
KMX,2022,31900412000,28612870000,3287542000,0.103056412,0,1999300000,325900000,2678856000,31291726000,1296800000,322895000,273188000,2088429000,0.065467148,1815241000,0.056903372,-322895000,1492346000,0.046781402,341049000,1151297000,0.036090349,7.09,6.97
KN,2022,764700000,488400000,276300000,0.361318164,81700000,0,0,210600000,699000000,400000,3900000,53900000,120100000,0.157055054,66200000,0.086569897,-484400000,-418200000,-0.54688113,11900000,-430100000,-0.562442788,-4.69,-4.69
KNDI,2022,117813049,98295323,19517726,0.165666929,6029608,32325889,5501475,42217644,140512967,6427502,707488,21640036,-1059882,-0.008996304,-22699918,-0.192677451,9361384,-13338534,-0.113217798,-487510,-12851024,-0.109079802,-0.17,-0.17
KNSA,2022,220180000,46966000,173214000,0.786692706,65490000,0,0,163441000,210407000,1253000,1253000,2402000,9773000,0.044386411,7371000,0.033477155,3655000,11026000,0.05007721,-172337000,183363000,0.832786811,2.64,2.6
KNSL,2022,819200000,0,819200000,1,0,0,0,-619352000,623636000,53843000,4284000,2721000,202569000,0.247276611,199848000,0.243955078,-4284000,195564000,0.238725586,36450000,159114000,0.194230957,6.97,6.88
KNSW,2022,1380500,12302,1368198,0.991088736,0,3256991,0,3256991,3256991,0,0,-6798994,-6656488,-4.821795002,142506,0.103227816,3399497,142506,0.103227816,707005,-564499,-0.408909091,-0.0263,-0.0263
KNTE,2022,0,0,0,0,88150000,30371000,0,118521000,118521000,0,-2250000,604000,-117917000,0,-118521000,0,2250000,-116271000,0,-2250000,-114021000,0,-2.59,-2.59
KNTK,2022,1213490000,801863000,411627000,0.339209223,0,94268000,0,248527000,1050390000,489000,149252000,260345000,354125000,0.291823583,93780000,0.07728123,159557000,253337000,0.208767275,2616000,250721000,0.206611509,6.07,6.06
KNW,2022,4360087,3430438,929649,0.213217993,5385586,-3422319863,3430438000,13503723,16934161,0,8018798,842623,-11731451,-2.690646081,-12574074,-2.883904381,-7497170,-20071244,-4.603404473,7497170,-27568414,-6.322904566,-0.68,-0.68
KNX,2022,7428582000,5654025000,1774557000,0.238882333,0,479574000,0,681919000,6335944000,5439000,50803000,659824000,1072119000,0.144323506,412295000,0.055501171,608211000,1020506000,0.137375612,249388000,771325000,0.103832064,4.75,4.73
KO,2022,43004000000,18000000000,25004000000,0.581434285,0,356000000,7086000000,14095000000,32095000000,449000000,882000000,2919000000,13828000000,0.321551484,10909000000,0.253674077,777000000,11686000000,0.271742164,2115000000,9542000000,0.221886336,2.2,2.19
KOD,2022,0,0,0,0,267591000,73788000,0,341379000,341379000,7071000,18000,7574000,-333805000,0,-341379000,0,7556000,-333823000,0,-3.40072E+11,3.39738E+11,0,6502.21,6502.21
KODK,2022,1205000000,1035000000,170000000,0.141078838,34000000,0,0,186000000,1221000000,0,40000000,29000000,110000000,0.091286307,81000000,0.067219917,-50000000,31000000,0.025726141,5000000,26000000,0.021576764,0.33,0.33
KOP,2022,1980500000,1635900000,344600000,0.173996466,0,0,0,209400000,1845300000,0,44800000,56100000,193800000,0.097854077,137700000,0.069527897,-42300000,95400000,0.048169654,31600000,63400000,0.032012118,3.02,2.97
KOPN,2022,47401190,42838408,4562782,0.096258807,8387898,0,0,26352995,69191403,76877,-2607948,-1654690,-23444903,-0.494605789,-21790213,-0.459697594,2607948,-19182265,-0.404678975,144000,-19326265,-0.407716874,-0.21,-0.21
KORE,2022,268447000,129154000,139293000,0.518884547,0,0,0,166719000,295873000,0,31371000,54499000,27073000,0.100850447,-27426000,-0.102165418,-88015000,-115441000,-0.430032744,-10019000,-105422000,-0.392710665,-1.39,-1.39
KOS,2022,2245355000,901312000,1344043000,0.598588197,0,107099000,0,241329000,1142641000,15457000,118260000,508657000,1624374000,0.723437497,1115717000,0.496900045,-778650000,337067000,0.150117465,110516000,226551000,0.100897631,0.5,0.48
KOSS,2022,17607267,10989889,6617378,0.375832206,0,0,0,5715355,16705244,11513,11513,293465,902023,0.051230154,608558,0.034562888,667368,1275926,0.072465875,7517,1268409,0.072038949,0.14,0.13
KPLT,2022,212105000,171119000,40986000,0.193234483,0,50538000,0,66092000,237211000,744000,19998000,116696000,92334000,0.435322128,-24362000,-0.114858207,-13559000,-37921000,-0.178784093,-50000,-37871000,-0.178548361,-0.39,-0.39
KPLTW,2022,212105000,171119000,40986000,0.193234483,0,50538000,0,66092000,237211000,744000,19998000,116696000,92334000,0.435322128,-24362000,-0.114858207,-13559000,-37921000,-0.178784093,-50000,-37871000,-0.178548361,-0.39,-0.39
KPRX,2022,0,0,0,0,3448925,8277993,0,11726918,11726918,56891,8599,681105,-11628418,0,-12309523,0,-1387097,-13696620,0,-113010,-13583610,0,-18.55,-18.55
KPTI,2022,157074000,5213000,151861000,0.966811821,148662000,145401000,0,294063000,299276000,2359000,24996000,2276000,-139926000,-0.890828527,-142202000,-0.905318512,-22720000,-164922000,-1.049963711,369000,-165291000,-1.052312923,-2.02,-2.02
KR,2022,1.37888E+11,1.07539E+11,30349000000,0.220098921,0,24048000000,0,26872000000,1.34411E+11,0,571000000,3395000000,6872000000,0.049837549,3477000000,0.025216117,-1426000000,2051000000,0.014874391,385000000,1655000000,0.012002495,2.2,2.17
KRBP,2022,0,0,0,0,13920400,17193900,0,31114300,31114300,0,166500,1673400,-29440900,0,-31114300,0,-3616700,-34731000,0,3450200,-38181200,0,-70.12,-70.12
KRC,2022,1096987000,321057000,775930000,0.707328346,0,93642000,0,451253000,772310000,1765000,84278000,357611000,684053000,0.623574391,326442000,0.297580555,-66949000,259493000,0.236550661,84278000,175215000,0.159723862,1.5,1.49
KREF,2022,174732000,11113000,163619000,0.936399744,0,17616000,0,167416000,167416000,421968000,236095000,-510000,274256000,1.569580844,274766000,1.572499599,-237115000,37651000,0.215478562,58000,38103000,0.21806538,0.23,0.23
KRG,2022,801996000,211806000,590190000,0.735901426,0,54860000,0,524665000,736471000,0,104276000,469805000,535826000,0.668115552,66021000,0.08232086,-78132000,-12111000,-0.015101073,43000,-12154000,-0.015154689,-0.0555,-0.0555
KRMD,2022,27896037,12527051,15368986,0.55093797,4956215,0,0,26149859,38676910,145587,145587,627011,-10153862,-0.363989408,-10780873,-0.386466113,105713,-10675160,-0.382676579,-2014018,-8661142,-0.310479299,-0.19,-0.19
KRNL,2022,0,0,0,0,0,1112819,0,1112819,1112819,4469702,-29067994,-12299146,-13411965,0,-1112819,0,16768848,15656029,0,-16768848,32424877,0,1.06,1.06
KRNLU,2022,0,0,0,0,0,1112819,0,1112819,1112819,4469702,-29067994,-12299146,-13411965,0,-1112819,0,16768848,15656029,0,-16768848,32424877,0,1.06,4.26
KRNLW,2022,0,0,0,0,0,1112819,0,1112819,1112819,4469702,-29067994,-12299146,-13411965,0,-1112819,0,16768848,15656029,0,-16768848,32424877,0,1.06,4.26
KRNY,2022,210537000,0,210537000,1,0,80851000,2059000,2059000,2059000,226272000,29669000,6656000,128672000,0.611160984,122016000,0.579546588,-29669000,92347000,0.43862599,24800000,67547000,0.320831968,0.95,0.95
KRO,2022,1930200000,1539100000,391100000,0.20262149,0,246400000,-15100000,243000000,1782100000,5100000,16900000,56200000,140300000,0.072686768,84100000,0.043570614,49800000,133900000,0.06937105,29400000,104500000,0.054139467,0.9,0.9
KRON,2022,0,0,0,0,93715000,43400000,0,137115000,137115000,3911000,-2266000,2266000,-137115000,0,-137115000,0,3911000,-133204000,0,-3911000,-129293000,0,-2.3,-2.3
KROS,2022,0,0,0,0,87265000,27525000,0,107709000,107709000,0,1000,10112000,-104678000,0,-114790000,0,10111000,-104679000,0,1000,-104680000,0,-4.15,-4.15
KRP,2022,285038000,66325000,218713000,0.767311727,0,31433000,13383000,44816000,111141000,3721000,13818000,47412000,184330000,0.646685705,136918000,0.480349988,-3385000,133533000,0.468474379,2739000,111929000,0.392680976,1.75,1.72
KRT,2022,422957000,290871000,132086000,0.312291793,0,66227000,35844000,102071000,392942000,2226000,2017000,17174000,47189000,0.111569261,30015000,0.070964661,2498000,32513000,0.076870698,6676000,23648000,0.055911121,1.19,1.19
KRTX,2022,10637000,0,10637000,1,224247000,76066000,0,300313000,300313000,14178000,14178000,1112000,-289676000,-27.23286641,-289676000,-27.23286641,14758000,-274918000,-25.84544514,1418000,-276336000,-25.97875341,-8.74,-8.74
KRUS,2022,141089000,119199000,21890000,0.155150295,0,22289000,0,22644000,141843000,151000,87000,506000,-248000,-0.001757756,-754000,-0.005344145,64000,-690000,-0.00489053,74000,-764000,-0.005415022,-0.0786,-0.0786
KRYS,2022,0,0,0,0,42461000,77735000,0,120196000,120196000,5221000,5221000,34276000,-110920000,0,-145196000,0,5221000,-139975000,0,19779000,-159754000,0,-6.27,-6.27
KSCP,2022,5631000,8950000,-3319000,-0.589415734,8449000,11700000,8500000,28649000,37599000,0,9235000,-3587000,-35555000,-6.314153792,-31968000,-5.677144379,6325000,-25643000,-4.553898064,-20857000,-4786000,-0.849937844,-0.13,-0.13
KSS,2022,19433000000,11437000000,7996000000,0.411465034,0,0,0,6316000000,17753000000,0,260000000,838000000,2518000000,0.129573406,1680000000,0.086450883,-461000000,1219000000,0.062728349,281000000,938000000,0.048268409,6.41,6.32
KTB,2022,2631444000,1497076000,1134368000,0.431081946,0,0,0,777703000,2274779000,1352000,34919000,34516000,391181000,0.148656403,356665000,0.135539651,-37529000,319136000,0.121277899,73643000,245493000,0.093292124,4.4,4.31
KTCC,2022,531815000,488601000,43214000,0.08125758,9821000,0,0,34419000,523020000,0,5104000,7562000,16357000,0.030756936,8795000,0.016537706,-5104000,3691000,0.006940383,314000,3377000,0.006349953,0.31,0.31
KTOS,2022,898300000,672300000,226000000,0.25158633,38600000,0,0,221100000,893400000,600000,17700000,40900000,46400000,0.051653123,5500000,0.006122676,-38200000,-32700000,-0.036402093,1400000,-34100000,-0.037960592,-0.27,-0.27
KTRA,2022,0,0,0,0,15173000,7509000,0,22682000,22682000,0,14000,60000,-22629000,0,-22689000,0,28000,-22661000,0,-42000,-22619000,0,-23.22,-23.22
KTTA,2022,486559,113195,373364,0.767356066,2665427,0,0,15189685,15302880,0,102,77097,-14739224,-30.29277847,-14816321,-30.45123202,879869,-13936452,-28.64288195,-879971,-13056481,-26.83432225,-0.52,-0.52
KULR,2022,3994634,1630527,2364107,0.591820677,3977563,0,0,20650089,22280616,0,1447699,565109,-17720873,-4.436169371,-18285982,-4.577636399,-1150497,-19436479,-4.865647016,1150497,-20586976,-5.153657632,-0.19,-0.19
KURA,2022,0,0,0,0,92812000,47053000,0,139865000,139865000,4254000,229000,759000,-139865000,0,-140624000,0,4784000,-135840000,0,229000,-136069000,0,-2.03,-2.03
KVHI,2022,138878000,86278000,52600000,0.378749694,10369000,24656000,23229000,58254000,144532000,1507000,3000,2279000,-3375000,-0.024301905,-5654000,-0.040711992,2276000,-3378000,-0.024323507,546000,-3924000,-0.028255015,-0.21,-0.21
KVSA,2022,0,0,0,0,0,2050380,0,2250380,2250380,0,-5206968,-5206968,-7457348,0,-2250380,0,5206968,2956588,0,1082963,1873625,0,0.054,0.054
KW,2022,540000000,180700000,359300000,0.66537037,0,173200000,0,346100000,526800000,0,220800000,172900000,400600000,0.741851852,227700000,0.421666667,-89600000,138100000,0.255740741,36200000,93700000,0.173518519,0.47,0.47
KWE,2022,721519,536735,184784,0.256104136,2064493,4915263,3296373,10276129,10812864,5988,511990,332479,-9758866,-13.52544562,-10091345,-13.98624984,-478387,-10569732,-14.64927743,-49442,-10520290,-14.58075255,-14.41,-14.41
KWR,2022,1943585000,1330931000,612654000,0.315218527,0,0,0,455408000,1786339000,0,32579000,80467000,225106000,0.115819992,144639000,0.074418665,-137521000,7118000,0.003662305,24925000,-17807000,-0.009161935,-1,-1
